title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
特大号紧身裤，适合体重 50-190 公斤，30D 码，大码，适合身材丰满的女性，高弹力，塑形。,肤色，180-380/60-190公斤,2.92,https://cf.shopee.co.th/file/th-11134207-81ztm-mf3nvmtehjppf9,http://shopee.co.th/product/48244726/41471555353,Women Clothes,Socks & Stockings,IVCN202601202160,2.76757E+11,https://detail.1688.com/offer/894346784862.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=079a4ec7ff6347278c8bca0931bb3da5&sessionid=b41a94307dc9b99b3f81a6e3b1b78863,,4-21发布,41471555353,2.92,,1,Pantyhose
【泰国发货】SOLOEVER 短款运动袜，透气防臭，适合篮球和跑步。,黑色的,2.2,https://cf.shopee.co.th/file/th-11134207-81ztc-mgyironcn4sqbf,http://shopee.co.th/product/1283418366/41576320586,Men Clothes,Socks,IVCN2026041626952,3.45109E+11,https://detail.1688.com/offer/909843390741.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41576320586,2.2,,1,
男女通用棉袜套装，6双装，短款/低筒，中性款，适合学校/社交场合穿着。,黑色，M-34/39,3.94,https://cf.shopee.com.br/file/br-11134207-81ztc-mjfvtb8xqyv63b,http://shopee.com.br/product/1374115202/41577993473,Men Clothes,Socks,IVCN2026041626954,2.67332E+11,https://detail.1688.com/offer/905610222010.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41577993473,3.94,,1,
Topslim 大码紧身裤：防撕裂，防晒 - 最新款！,01-白皙皮肤,4.69,https://cf.shopee.co.th/file/th-11134207-81ztf-mf2249ijcky3c9,http://shopee.co.th/product/219276588/41603254751,Women Clothes,Socks & Stockings,IVCN2026041626954,2.95271E+11,https://detail.1688.com/offer/893653439626.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41603254751,4.69,,2,Pantyhose
Topslim 大码紧身裤：防撕裂，防晒 - 最新款！,纹理02-中等肤色,4.69,https://cf.shopee.co.th/file/th-11134207-81ztf-mf2249ijcky3c9,http://shopee.co.th/product/219276588/41603254751,Women Clothes,Socks & Stockings,IVCN202604220218,2.95271E+11,https://detail.1688.com/offer/893653439626.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41603254751,4.69,,2,Pantyhose
Luck Surf 男士运动袜套装，最多包含 12 双不同款式的柔软耐穿运动袜,各种款式，12双,10.8,https://cf.shopee.com.br/file/br-11134207-820ll-mlt0xxvx1j46ca,http://shopee.com.br/product/836970822/41679243271,Men Clothes,Socks,IVCN202601263417,3.5064E+11,https://detail.1688.com/offer/1039633278474.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i98&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,41679243271,10.8,,1,
[ANOMEO/Travel Blue] 压缩袜，有益健康，促进血液循环。,M码 2451,3,https://cf.shopee.co.th/file/th-11134207-7ra0h-mc63q61f8im814,http://shopee.co.th/product/1495318859/41708433381,Women Clothes,Socks & Stockings,IVCN2026031723005,3.00711E+11,https://detail.1688.com/offer/908186059263.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-21发布,41708433381,3,高价品,1,Socks
MOTIVE SOCK 超高速跑步袜 - 纯撞色 - 透气跑步袜,蜜桃狂潮，S/M,3.1,https://cf.shopee.co.th/file/th-11134207-81ztj-me3vxmp34x6p62,http://shopee.co.th/product/1207314203/41716757218,Men Clothes,Socks,IVCN2026031723005,3.01383E+11,https://detail.1688.com/offer/941473938120.html?spm=a26352.b28411319/2508.0.0,,4-21发布,41716757218,3.1,,3,
MOTIVE SOCK 超高速跑步袜 - 纯撞色 - 透气跑步袜,蜜桃狂潮，M/L,4.9,https://cf.shopee.co.th/file/th-11134207-81ztj-me3vxmp34x6p62,http://shopee.co.th/product/1207314203/41716757218,Men Clothes,Socks,IVCN2026031723005,3.01383E+11,https://detail.1688.com/offer/989859769426.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41716757218,4.9,,3,
MOTIVE SOCK 超高速跑步袜 - 纯撞色 - 透气跑步袜,红区，中/低,5.8,https://cf.shopee.co.th/file/th-11134207-81ztf-me3vxgtyf75yeb,http://shopee.co.th/product/1207314203/41716757218,Men Clothes,Socks,IVCN202604220220,3.06383E+11,https://detail.1688.com/offer/932952939980.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41716757218,5.8,,3,
INZONE Performance Light Flow 袜子舒适、轻便、速干，并能减少摩擦，防止起水泡。,黑色的,4.8,https://cf.shopee.co.th/file/th-11134207-81ztq-mitymdaq2r5u3c,http://shopee.co.th/product/225145313/41777640413,Men Clothes,Socks,IVCN202604220220,3.35369E+11,https://detail.1688.com/offer/596894381826.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,41777640413,4.8,,3,
INZONE Performance Light Flow 袜子舒适、轻便、速干，并能减少摩擦，防止起水泡。,灰色的,4.8,https://cf.shopee.co.th/file/th-11134207-81ztd-mitxuy7d9fk1b5,http://shopee.co.th/product/225145313/41777640413,Men Clothes,Socks,IVCN202604220220,3.35369E+11,https://detail.1688.com/offer/596894381826.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,41777640413,4.8,,3,
INZONE Performance Light Flow 袜子舒适、轻便、速干，并能减少摩擦，防止起水泡。,白色的,4.8,https://cf.shopee.co.th/file/th-11134207-81zti-mitymhm5edc4e7,http://shopee.co.th/product/225145313/41777640413,Men Clothes,Socks,IVCN202603207945,3.35369E+11,https://detail.1688.com/offer/596894381826.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,41777640413,4.8,,3,
加厚纯棉运动篮球袜，3双一套——透气、耐穿、舒适,3双中帮白色,5.7,https://cf.shopee.ph/file/ph-11134207-7ra0l-mdbpq48o1i0e2e,http://shopee.ph/product/1378688567/41812428503,Men Clothes,Socks,IVCN202603207947,2.61041E+11,https://detail.1688.com/offer/736656950983.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41812428503,5.7,,1,
成人聚酰胺运动跑步袜，带3D防滑设计，透气，中筒骑行袜，1双或2双装,2双 - 白色，尺码34至39,19.45,https://cf.shopee.com.br/file/br-11134207-81ztc-mk0fp2m0q1vl05,http://shopee.com.br/product/445062232/41928136398,Men Clothes,Socks,IVCN202603207947,2.82369E+11,https://detail.1688.com/offer/966123835595.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41928136398,19.45,,8,
成人聚酰胺运动跑步袜，带3D防滑设计，透气，中筒骑行袜，1双或2双装,2 双 - 白色，尺码 38 至 43,14.28,https://cf.shopee.com.br/file/br-11134207-81ztc-mk0fp2m0q1vl05,http://shopee.com.br/product/445062232/41928136398,Men Clothes,Socks,IVCN202603207947,2.82369E+11,https://detail.1688.com/offer/966123835595.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41928136398,14.28,,8,
成人聚酰胺运动跑步袜，带3D防滑设计，透气，中筒骑行袜，1双或2双装,2 双 - 黑色，尺码 38 至 43,15.57,https://cf.shopee.com.br/file/br-11134207-81ztc-mk0fp2m0rgg184,http://shopee.com.br/product/445062232/41928136398,Men Clothes,Socks,IVCN202603207947,2.82369E+11,https://detail.1688.com/offer/966123835595.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41928136398,15.57,,8,
成人聚酰胺运动跑步袜，带3D防滑设计，透气，中筒骑行袜，1双或2双装,两双 - 黑色+白色，尺码 34 至 39,20.17,https://cf.shopee.com.br/file/br-11134207-81ztc-mjnow7w1bv9de7,http://shopee.com.br/product/445062232/41928136398,Men Clothes,Socks,IVCN202603207947,2.87345E+11,https://detail.1688.com/offer/966123835595.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41928136398,20.17,,8,
成人聚酰胺运动跑步袜，带3D防滑设计，透气，中筒骑行袜，1双或2双装,两双 - 黑色+白色，尺码 38 至 43,19.38,https://cf.shopee.com.br/file/br-11134207-81ztc-mjnow7w1bv9de7,http://shopee.com.br/product/445062232/41928136398,Men Clothes,Socks,IVCN202604220227,2.87345E+11,https://detail.1688.com/offer/966123835595.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,41928136398,19.38,,8,
成人运动袜，跑步适用，聚酰胺材质，3D防滑，透气，中筒袜，骑行适用，1双或2双装,两双 - 黑色 + 粉色，尺码 34 至 39,7,https://cf.shopee.com.br/file/br-11134207-81zum-ml4mvlvi9iiq00,http://shopee.com.br/product/445062232/41928136398,Men Clothes,Socks,IVCN202604220227,3.15646E+11,https://detail.1688.com/offer/814663596241.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,41928136398,7,,8,
成人运动袜，跑步适用，聚酰胺材质，3D防滑，透气，中筒袜，骑行适用，1双或2双装,两双 - 黑色+黄色，尺码 38 至 43,7,https://cf.shopee.com.br/file/br-11134207-81zu4-ml4nbwxgcq9uca,http://shopee.com.br/product/445062232/41928136398,Men Clothes,Socks,IVCN202604220227,3.15646E+11,https://detail.1688.com/offer/814663596241.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,41928136398,7,,8,
成人运动袜，跑步适用，聚酰胺材质，3D防滑，透气，中筒袜，骑行适用，1双或2双装,两双 - 粉色+橙色，尺码34至39,7,https://cf.shopee.com.br/file/br-11134207-81zti-ml4mvlvi5ate09,http://shopee.com.br/product/445062232/41928136398,Men Clothes,Socks,IVCN2026041626957,3.15646E+11,https://detail.1688.com/offer/814663596241.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,41928136398,7,,8,
SIZE 35-45 Disposable Socks Men & Women Deodorant Travel Non-Slip Stokin Pakai Buang Lelaki & Wanita 一次性袜子 男女防臭 防滑 免洗便携,5件白色,3.3,https://cf.shopee.com.my/file/sg-11134201-7rdwe-mcmfh1ad07b4e7,http://shopee.com.my/product/33635331/42110377094,Men Clothes,Socks,IVCN202603207954,1.1872E+11,https://detail.1688.com/offer/845068422453.html?spm=a26352.b28411319/2508.0.0,,4-21发布,42110377094,3.3,,1,
【12双装】成人长筒袜批发 || 耐穿 || 优质棉袜,12双,6.6,https://cf.shopee.com.my/file/my-11134207-7rasf-ma06kh8onhteb6,http://shopee.com.my/product/99795616/42151583598,Men Clothes,Socks,IVCN202602281577,2.80129E+11,https://detail.1688.com/offer/708798469011.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42151583598,6.6,,1,
6双装原装Polo款棉质短袜,全白，G码 - 39至43码,4.08,https://cf.shopee.com.br/file/br-11134207-81zte-mklawf0c25fl88,http://shopee.com.br/product/204993078/42153234740,Women Clothes,Socks & Stockings,IVCN202602281577,2.58484E+11,https://detail.1688.com/offer/905470148558.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42153234740,4.08,,2,Socks
6 双装 Hoahi 短款低帮踝袜，纯棉材质,款式多样，G码-39至43码,8.56,https://cf.shopee.com.br/file/br-11134207-7r98o-malutbqw7gcv0d,http://shopee.com.br/product/204993078/42153234740,Women Clothes,Socks & Stockings,IVCN2026031723009,2.58484E+11,https://detail.1688.com/offer/910698820662.html?spm=a26352.b28411319.offerlist.16.3d251e62ng95tz&cosite=-&tracelog=p4p&_p_isad=1&clickid=a18adf63d8d5469cb4e70c57f8c305d8&sessionid=182582ac64105418ac0a73ee8cb84370,,4-21发布,42153234740,8.56,,2,Socks
10双装Zhamaro短袜套装，纯棉材质，男女通用，适合运动穿着，Lupo品牌,全黑，M码-尺码33至38,5.6,https://cf.shopee.com.br/file/br-11134207-7r98o-mc2e0rwyd9z91d,http://shopee.com.br/product/371728614/42156729086,Men Clothes,Socks,IVCN2026031723009,2.90568E+11,https://detail.1688.com/offer/950003357204.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i36&source=action%23offerItem%3Borigin%23down-br.img.susercontent.com&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42156729086,5.6,,2,
10双装Zhamaro短袜套装，纯棉材质，男女通用，适合运动穿着，Lupo品牌,全黑，G码-39至43码,9.8,https://cf.shopee.com.br/file/br-11134207-7r98o-mc2e0rwyd9z91d,http://shopee.com.br/product/371728614/42156729086,Men Clothes,Socks,IVCN2026041626959,2.90568E+11,https://detail.1688.com/offer/799351506892.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i30&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42156729086,9.8,,2,
6双装Hoahi加厚柔软短袜，适合日常穿着，纯棉材质，男女通用,6双白色，M-33至38,7.51,https://cf.shopee.com.br/file/br-11134207-7r98o-mct4plyhnupe08,http://shopee.com.br/product/311485828/42210912242,Women Clothes,Socks & Stockings,IVCN202604220234,2.75917E+11,https://detail.1688.com/offer/970379623981.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42210912242,7.51,,1,Socks
ANGRY OG 袜子——舒适贴合，助您迈出每一步。,黑色的,3.13,https://cf.shopee.co.th/file/th-11134207-7ra0h-mdn09nhwbo1q91,http://shopee.co.th/product/1483326246/42214108959,Men Clothes,Socks,IVCN2026041626961,2.71163E+11,https://detail.1688.com/offer/997857277199.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i67&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,42214108959,3.13,,1,
Maison KEEPS | Adore Logo 四分之一袜 | 带有 Adore 标志的袜子,白色，均码,7.5,https://cf.shopee.co.th/file/th-11134207-7ra0r-mbns372ya3doff,http://shopee.co.th/product/378821177/42256381061,Men Clothes,Socks,IVCN202511240674,2.90535E+11,https://detail.1688.com/offer/891428281856.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42256381061,7.5,,1,
Angry RUN 跑步袜——为跑步者和举重训练者提供全面的足部支撑。,紫色，22-27厘米,5.5,https://cf.shopee.co.th/file/th-11134207-81ztm-mi70y02d5og319,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN202511240674,3.70065E+11,https://detail.1688.com/offer/910291748352.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42366070068,5.5,,13,
Angry RUN 跑步袜——为跑步者和举重训练者提供全面的足部支撑。,粉色，26-30厘米,5.5,https://cf.shopee.co.th/file/th-11134207-81zth-mglwyow4i8lkc9,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN202511240674,3.75065E+11,https://detail.1688.com/offer/910291748352.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42366070068,5.5,,13,
Angry RUN 跑步袜——为跑步者和举重训练者提供全面的足部支撑。,黑色，26-30厘米,7,https://cf.shopee.co.th/file/th-11134207-81ztq-me15rgwi680692,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN202511240674,3.06569E+11,https://detail.1688.com/offer/909401749379.html?spm=a26352.b28411319/2508.0.0,,4-21发布,42366070068,7,,13,
Angry RUN 跑步袜——为跑步者和举重训练者提供全面的足部支撑。,白色，22-27厘米,5.6,https://cf.shopee.co.th/file/th-11134207-81zth-me15rqmbzz7l41,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN202511240674,3.06569E+11,https://detail.1688.com/offer/585954790451.html?spm=a26352.b28411319/2508.0.0,,4-21发布,42366070068,5.6,,13,
Angry RUN 跑步袜——为跑步者和举重训练者提供全面的足部支撑。,白色，26-30厘米,5.6,https://cf.shopee.co.th/file/th-11134207-81zth-me15rqmbzz7l41,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN202511240674,3.06569E+11,https://detail.1688.com/offer/585954790451.html?spm=a26352.b28411319/2508.0.0,,4-21发布,42366070068,5.6,,13,
Angry RUN 跑步袜——为跑步者和举重训练者提供全面的足部支撑。,荧光绿，22-27厘米,4,https://cf.shopee.co.th/file/th-11134207-81ztd-me15r436lhxf8b,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN202511240674,3.06569E+11,https://detail.1688.com/offer/976620765491.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17719039585715020e1088&token=WMrcPGioqN9nsdxJkq7o4uwI2oxrpapJdBO3J1uoeSNs84fvIE6ieLLXoJ6O4EJV,,4-21发布,42366070068,4,,13,
Angry RUN 跑步袜——为跑步者和举重训练者提供全面的足部支撑。,红色，22-27厘米,4,https://cf.shopee.co.th/file/th-11134207-81zte-me15r9cmo3ycaa,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN202604220238,3.06569E+11,https://detail.1688.com/offer/976620765491.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17719039585715020e1088&token=WMrcPGioqN9nsdxJkq7o4uwI2oxrpapJdBO3J1uoeSNs84fvIE6ieLLXoJ6O4EJV,,4-21发布,42366070068,4,,13,
Angry RUN 跑步袜——为跑步者和举重运动员提供全面的足部支撑。,例如，22-27厘米,3.69,https://cf.shopee.co.th/file/th-11134207-81ztn-mi70y4l8m58na9,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN202604220238,3.75065E+11,https://detail.1688.com/offer/1026641754960.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i67&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,42366070068,3.69,,13,
Angry RUN 跑步袜——为跑步者和举重运动员提供全面的足部支撑。,蓝灰色，26-30厘米,3.69,https://cf.shopee.co.th/file/th-11134207-81ztq-mi711fv6v5l278,http://shopee.co.th/product/1483326246/42366070068,Men Clothes,Socks,IVCN2026041626963,3.85292E+11,https://detail.1688.com/offer/1026641754960.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i67&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,42366070068,3.69,,13,
男士 Vitall 医用高压七分袜，带趾套，压力 20-30 mmHg,黑色，G,6.5,https://cf.shopee.com.br/file/br-11134207-820lo-mm7lp1djhgcnf0,http://shopee.com.br/product/328687466/42370816454,Men Clothes,Socks,IVCN2026041626965,3.06699E+11,https://detail.1688.com/offer/598196635194.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42370816454,6.5,,1,
5/10双装 女士时尚短筒袜 性感低帮踝袜 尼龙宽口 秋冬加厚丝质/多色,米色（10双）,3.47,https://cf.shopee.ph/file/sg-11134201-8260l-mk3mnwx8gyrk28,http://shopee.ph/product/1705393517/42428495034,Women Clothes,Socks & Stockings,IVCN2026041626967,3.35509E+11,https://detail.1688.com/offer/905568519067.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42428495034,3.47,,1,Socks
这款高腰保暖连裤袜内衬抓绒，轻薄透气，适合-5℃至25℃的温度穿着。黑色袜身弹性极佳，具有显瘦效果，经久耐穿，不易起球。,踩脚，200D（15℃至25℃）,21.68,https://cf.shopee.co.th/file/th-11134207-81zte-mhri1f5ik2kka3,http://shopee.co.th/product/1108780736/42563912553,Women Clothes,Socks & Stockings,IVCN202604220243,2.76149E+11,https://detail.1688.com/offer/979165828027.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42563912553,21.68,,1,Pantyhose
一套最多包含 12 双男士混色柔软耐穿虎牌运动袜,各种款式，12双,10.7,https://cf.shopee.com.br/file/br-11134207-820ll-mlt0xxvx1j46ca,http://shopee.com.br/product/1593891373/42629261217,Men Clothes,Socks,IVCN202601052272,4.10642E+11,https://detail.1688.com/offer/1039633278474.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i98&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,42629261217,10.7,,1,
6双/12双装男士工作袜，中筒长度，均码，按打出售。面料柔软舒适。灾后应急袜。,黑色+浅灰色+深灰色，12双,7.2,https://cf.shopee.co.th/file/th-11134207-81ztp-mdyfpaveu58j1b,http://shopee.co.th/product/418003245/42715694072,Men Clothes,Socks,IVCN2026031723021,2.96293E+11,https://detail.1688.com/offer/742770372851.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42715694072,7.2,,1,
6双装Zhamaro中筒棉袜，毛巾布材质，吸水性强，男女通用，舒适厚实，Lupo,全白，M码 - 尺码33至38,8.89,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpbhn9wenxj6f,http://shopee.com.br/product/371728614/42806730409,Men Clothes,Socks,IVCN2026031723021,1.77223E+11,https://detail.1688.com/offer/745709696194.html?spm=a26352.b28411319/2508.0.0,,4-21发布,42806730409,8.89,,4,
6双装Zhamaro中筒棉袜，毛巾布材质，吸水性强，男女通用，舒适厚实，Lupo,2件黑色，2件白色，2件灰色，G码-39至43码,3.12,https://cf.shopee.com.br/file/br-11134207-7r98o-mcc0i2h6yr5723,http://shopee.com.br/product/371728614/42806730409,Men Clothes,Socks,IVCN2026031723021,1.77223E+11,https://detail.1688.com/offer/811427496663.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42806730409,3.12,,4,
Zhamaro 中筒棉袜套装（6 双装），毛巾布材质，舒适厚实，男女通用，适合健身房穿着。,全黑，G码 - 39至43码,3.12,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpbhn9wd9d3f5,http://shopee.com.br/product/371728614/42806730409,Men Clothes,Socks,IVCN2026031723021,1.77223E+11,https://detail.1688.com/offer/811427496663.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42806730409,3.12,,4,
Zhamaro 中筒棉袜套装（6 双装），毛巾布材质，舒适厚实，男女通用，适合健身房穿着。,2件黑色，2件白色，2件灰色，M码 - 尺码33至38,3.12,https://cf.shopee.com.br/file/br-11134207-7r98o-mcc0i2h6yr5723,http://shopee.com.br/product/371728614/42806730409,Men Clothes,Socks,IVCN2026041626969,1.77223E+11,https://detail.1688.com/offer/811427496663.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,42806730409,3.12,,4,
MOTIVE SOCK Ultra Sport Shadow - 低帮跑步袜（运动袜，跑步袜）,低领灰色，M/L码40-44码（欧盟码）,7,https://cf.shopee.co.th/file/th-11134207-7ra0h-md3jhqo7sllyd4,http://shopee.co.th/product/1207314203/43111768182,Men Clothes,Socks,IVCN2026031723025,2.90987E+11,https://detail.1688.com/offer/756449851253.html?spm=a26352.b28411319.offerlist.10.74761e62MC563X,,4-21发布,43111768182,7,,1,
