title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
1/3双隐形冰丝船袜加厚硅胶高跟袜女式韩版防滑,米色（1双）,2.28,https://cf.shopee.com.br/file/sg-11134201-81zvx-mn1k72q69ekg67,http://shopee.com.br/product/1016868737/50958820750,Women Clothes,Socks & Stockings,IVCN2026091824535,360782848174,https://detail.1688.com/offer/851219855517.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,50958820750,2.28,中价品,6,Socks
1/3双隐形冰丝船袜加厚硅胶高跟袜女式韩版防滑,黑色（3双）,2.57,https://cf.shopee.com.br/file/sg-11134201-81ztk-mn1527q9xedf8b,http://shopee.com.br/product/1016868737/50958820750,Women Clothes,Socks & Stockings,IVCN2026091824535,330782843514,https://detail.1688.com/offer/851219855517.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,50958820750,2.57,高价品,6,Socks
1/3双隐形冰丝船袜加厚硅胶高跟袜女式韩版防滑,米色（3双）,2.38,https://cf.shopee.com.br/file/sg-11134201-81zv3-mn1528cf2n0kbd,http://shopee.com.br/product/1016868737/50958820750,Women Clothes,Socks & Stockings,IVCN2026091824535,330782843516,https://detail.1688.com/offer/851219855517.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,50958820750,2.38,高价品,6,Socks
1/3双隐形冰丝船袜加厚硅胶高跟袜女式韩版防滑,黑色+米色+白色（3双）,6.97,https://cf.shopee.com.br/file/sg-11134201-81zw8-mn1529eu1jpcc7,http://shopee.com.br/product/1016868737/50958820750,Women Clothes,Socks & Stockings,IVCN2026091824535,330782843519,https://detail.1688.com/offer/851219855517.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,50958820750,6.97,高价品,6,Socks
1/3双隐形冰丝船袜加厚硅胶高跟袜女式韩版防滑,黑色+米色+灰色（3双）,2.47,https://cf.shopee.com.br/file/sg-11134201-81zvi-mn15292i7htue6,http://shopee.com.br/product/1016868737/50958820750,Women Clothes,Socks & Stockings,IVCN2026091824535,330782843518,https://detail.1688.com/offer/851219855517.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,50958820750,2.47,高价品,6,Socks
1/3双隐形冰丝船袜加厚硅胶高跟袜女式韩版防滑,因此（1 对）,2.38,https://cf.shopee.com.br/file/sg-11134201-81zvv-mn1k71vtidxh8e,http://shopee.com.br/product/1016868737/50958820750,Women Clothes,Socks & Stockings,IVCN2026091824535,330782843520,https://detail.1688.com/offer/851219855517.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,50958820750,2.38,中价品,6,Socks
⚡快速发货！❄️黑色超保暖、弹力十足、无缝冬季紧身裤。,皮（镫骨），80克,4.74,https://cf.shopee.co.th/file/cn-11134207-820l4-mhlcptujcd1d7f,http://shopee.co.th/product/1536144647/51152262859,Women Clothes,Socks & Stockings,IVCN2026091824537,249104205281,https://detail.1688.com/offer/681440920458.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,51152262859,4.74,中价品,1,Pantyhose
川崎（KAWASAKI）加厚底运动毛巾，成人款，中性“可爱宠物”网球/羽毛球袜，TRN训练袜 K2F10-D6212,紫色+蓝色+白色（3对，K2F10-D6212）,18.9,https://cf.shopee.co.th/file/cn-11134207-820l4-mjtiycvb1erq92,http://shopee.co.th/product/611674069/51205149423,Men Clothes,Socks,IVCN2026091824539,360474081704,https://detail.1688.com/offer/763052075255.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,51205149423,18.9,高价品,1,
📦 轻薄/保暖连裤袜 80克/200克/300克 ✨ 黑色/裸色 - 根据季节选择 🚀 24小时快速发货！,H9861-天然0.200克,3.97,https://cf.shopee.co.th/file/sg-11134201-82256-mhngb447mkg23a,http://shopee.co.th/product/1582330950/51352326953,Women Clothes,Socks & Stockings,IVCN2026091824541,297213483090,https://detail.1688.com/offer/600970062356.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,51352326953,3.97,中价品,4,Pantyhose
📦 轻薄/保暖连裤袜 80克/200克/300克 ✨ 黑色/裸色 - 根据季节选择 🚀 24小时快速发货！,H9861-天然2200克,7.8,https://cf.shopee.co.th/file/sg-11134201-8227w-mhngb4d57t35df,http://shopee.co.th/product/1582330950/51352326953,Women Clothes,Socks & Stockings,IVCN2026091824541,297213483093,https://detail.1688.com/offer/600970062356.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,51352326953,7.8,高价品,4,Pantyhose
📦 轻薄/保暖连裤袜 80克/200克/300克 ✨ 黑色/裸色 - 根据季节选择 🚀 24小时快速发货！,H9861-天然0.80克,4.85,https://cf.shopee.co.th/file/sg-11134201-82256-mhngb447mkg23a,http://shopee.co.th/product/1582330950/51352326953,Women Clothes,Socks & Stockings,IVCN2026091824541,297213483089,https://detail.1688.com/offer/681738179479.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i21&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,51352326953,4.85,中价品,4,Pantyhose
📦 轻薄/保暖连裤袜 80克/200克/300克 ✨ 黑色/裸色 - 根据季节选择 🚀 24小时快速发货！,H9861-天然2.80克,4.94,https://cf.shopee.co.th/file/sg-11134201-8227w-mhngb4d57t35df,http://shopee.co.th/product/1582330950/51352326953,Women Clothes,Socks & Stockings,IVCN2026091824541,297213483092,https://detail.1688.com/offer/600970062356.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,51352326953,4.94,中价品,4,Pantyhose
ORO 3双装优质短筒袜 - VSHS（敏感娇嫩型）,浅肤色 - 3VSHS,1.2,https://cf.shopee.ph/file/ph-11134207-820l9-mo6pmyo589oi5e,http://shopee.ph/product/313858312/52510423307,Women Clothes,Socks & Stockings,IVCN2026091824543,440915510796,https://detail.1688.com/offer/767429921047.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=113075ee184ca01e21fddc8f4a49ebb8&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1511AEBFB0C36876109DEFF4C5DACAD4A13C0FB10B64688F6ED3661446B8F6B7C348394BC3CC3C62B9992F8828C4BE892E86C5724B597D47A78AFEF16483C32570B90D75BCD0D112DDD57F4CB2273940C773ED2FEC203AC69B7682885056CF963A1F96A1D6252BBAB657187423BAE28204E8D516B0E172F68D06473F526E2A23BED673A94361B3CE8%26cbu_cps_trace_flag%3Dwrite,中价品,20260918,52510423307,1.2,中价品,1,Socks
"奥林匹克斯隐形舒适防滑日常袜套装（6双装） - 原装正品

",因此，39/44,15.3,https://cf.shopee.com.br/file/sg-11134201-8261t-mmhufpkasyklcb,http://shopee.com.br/product/349198275/52658027640,Women Clothes,Socks & Stockings,IVCN2026091824545,340713028183,https://detail.1688.com/offer/1018647395672.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i66&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,52658027640,15.3,高价品,1,Socks
可爱猫咪图案袜子，UPPER YOU 柔软、顺滑、弹力十足，易于搭配各种服饰 - SWF408,3双，3种颜色,3.3,https://cf.shopee.vn/file/vn-11134207-820l4-mhbfsyzkw4qw05,http://shopee.vn/product/834756665/53001866701,Women Clothes,Socks & Stockings,IVCN2026091824547,445179434950,https://detail.1688.com/offer/991687754474.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=311e0cde985e4d378a0a49cd17dc0ec1&sessionid=9ef842e444d347e581fa2dbae21e721b,高价品,20260918,53001866701,3.3,高价品,1,Socks
（3双装）新款中筒袜和长筒袜，绣有字母，柔软棉质面料，泰国现货发货。,白色，中间,12.8,https://cf.shopee.co.th/file/th-11134207-81ztc-mhw59dj2248za0,http://shopee.co.th/product/77639139/53002643878,Men Clothes,Socks,IVCN2026091824549,445256194136,https://detail.1688.com/offer/979919377745.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高价品,20260918,53002643878,12.8,高价品,1,
ANGRY GRIP 袜子：在任何姿势下都能牢牢抓握，从各个角度保持核心控制力💥,黑色的,1.9,https://cf.shopee.co.th/file/th-11134207-81ztj-mkqevfwx75dx58,http://shopee.co.th/product/1483326246/53156213766,Men Clothes,Socks,IVCN2026091824551,325564580160,https://detail.1688.com/offer/1037198025422.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17847965274526512e0f05&token=B38fqjkoLUP8e%2B4OZghnv8tdNO0muThVHCQdH6Mp85h2Bfjcjv2wahys7zad6Bq1,高价品,20260918,53156213766,1.9,高价品,1,
一套 4 双防滑及膝棉袜，透气性好，适合瑜伽、普拉提和健身。,1#/4件,5,https://cf.shopee.co.th/file/th-11134207-81zti-mjcldb7ia70j2d,http://shopee.co.th/product/1067710356/53354454634,Women Clothes,Socks & Stockings,IVCN2026091824553,277325066097,https://detail.1688.com/offer/947680669787.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=5209c4ce9b034677b789acfe497dd7fe&sessionid=0846101379a14f22826eb0a59438b666,高价品,20260918,53354454634,5,高价品,6,Socks
一套 4 双防滑及膝棉袜，透气性好，适合瑜伽、普拉提和健身。,3#/4件,5,https://cf.shopee.co.th/file/th-11134207-81ztd-mjcldem7brpi76,http://shopee.co.th/product/1067710356/53354454634,Women Clothes,Socks & Stockings,IVCN2026091824553,277325066099,https://detail.1688.com/offer/947680669787.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17847982795111569e0ecf&token=E0hQ4uaM%2FknIcrBmwGN1Xb7KAXJTA3HaCWOzvR%2FDN2zcOzGeU%2FtOPi7VDRhObjFD,高价品,20260918,53354454634,5,高价品,6,Socks
一套 4 双防滑及膝棉袜，透气性好，适合瑜伽、普拉提和健身。,10#/4件,5,https://cf.shopee.co.th/file/th-11134207-81ztc-mjcldqyanyfa14,http://shopee.co.th/product/1067710356/53354454634,Women Clothes,Socks & Stockings,IVCN2026091824553,277325066106,https://detail.1688.com/offer/947680669787.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17847982795111569e0ecf&token=E0hQ4uaM%2FknIcrBmwGN1Xb7KAXJTA3HaCWOzvR%2FDN2zcOzGeU%2FtOPi7VDRhObjFD,高价品,20260918,53354454634,5,高价品,6,Socks
一套 4 双防滑及膝棉袜，透气性好，适合瑜伽、普拉提和健身。,12#/7件,8.61,https://cf.shopee.co.th/file/th-11134207-81ztc-mjclduk10lxi6e,http://shopee.co.th/product/1067710356/53354454634,Women Clothes,Socks & Stockings,IVCN2026091824553,277325066108,https://detail.1688.com/offer/943940893005.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17793479195223477e0cdb&token=LxOLRX0jGGz7aIsU4HIMtimgGixT%2BTw%2BjYEk2oL%2FNel60hERs6EJE3Wy0u9WPNQM,高价品,20260918,53354454634,8.61,高价品,6,Socks
一套 4 双防滑及膝棉袜，透气性好，适合瑜伽、普拉提和健身。,9#/4件,5,https://cf.shopee.co.th/file/th-11134207-81ztn-mjcldpfnif44e7,http://shopee.co.th/product/1067710356/53354454634,Women Clothes,Socks & Stockings,IVCN2026091824553,277325066105,https://detail.1688.com/offer/947680669787.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17847982795111569e0ecf&token=E0hQ4uaM%2FknIcrBmwGN1Xb7KAXJTA3HaCWOzvR%2FDN2zcOzGeU%2FtOPi7VDRhObjFD,高价品,20260918,53354454634,5,高价品,6,Socks
一套 4 双防滑及膝棉袜，透气性好，适合瑜伽、普拉提和健身。,11#/4件,5,https://cf.shopee.co.th/file/th-11134207-81ztm-mjcldsenvp51cc,http://shopee.co.th/product/1067710356/53354454634,Women Clothes,Socks & Stockings,IVCN2026091824553,277325066107,https://detail.1688.com/offer/947680669787.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17847982795111569e0ecf&token=E0hQ4uaM%2FknIcrBmwGN1Xb7KAXJTA3HaCWOzvR%2FDN2zcOzGeU%2FtOPi7VDRhObjFD,高价品,20260918,53354454634,5,高价品,6,Socks
Luck Surf 女士高帮条纹彩色棉袜套装（4 双装）,所有颜色 - 4 双装,10.44,https://cf.shopee.com.br/file/br-11134207-81zu3-mkxv3fxc3pj77c,http://shopee.com.br/product/836970822/53356297435,Women Clothes,Socks & Stockings,IVCN2026091824555,380569865511,https://detail.1688.com/offer/837440416115.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i22&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,53356297435,10.44,高价品,1,Socks
（12双装）纯色中筒竹纤维袜，质地光滑，防臭，均码 #BO913,913-B,19.8,https://cf.shopee.co.th/file/th-11134207-81zth-mjcf0nfniznpcc,http://shopee.co.th/product/727918815/53754458292,Men Clothes,Socks,IVCN2026091824557,320417375826,https://detail.1688.com/offer/929443712200.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517848011073812826e0c3a&token=I%2BpjC2Dz9QABRej%2FWIAaYrCsb%2FqYn%2BjD%2FKmmxg0BSRsHKeeXTSg05PoW6myKxenp,高价品,20260918,53754458292,19.8,高价品,1,
🧦 男女款袜子，4 双/套 👍 经典黑白配色，舒适透气。,1#/4件,7.2,https://cf.shopee.co.th/file/th-11134207-81ztf-mfkqjqme5a19fb,http://shopee.co.th/product/1059672419/54200957446,Men Clothes,Socks,IVCN2026091824559,330086514202,https://detail.1688.com/offer/1014020607696.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=44e46144809d461ab36679ada11c47fe&sessionid=9e1fa7f3b76d4f51879fce8d218ac0f3,中价品,20260918,54200957446,7.2,中价品,1,
女士运动袜，压缩袜，适合多种场合：跳绳、跑步、瑜伽。,白色的,1.8,https://cf.shopee.co.th/file/th-11134207-81ztf-mgalidwmel1nab,http://shopee.co.th/product/292466738/54250195247,Women Clothes,Socks & Stockings,IVCN2026091824561,224597733097,https://detail.1688.com/offer/963335450663.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,54250195247,1.8,中价品,1,Socks
性感薄款防勾丝袜 – 女士黑色透明牛奶丝连裤袜,性感薄款防勾丝袜 – 女士黑色透明牛奶丝连裤袜,4.3,https://cf.shopee.ph/file/sg-11134301-821d9-mh05ifley6mne2,http://shopee.ph/product/1195230934/54601271404,Women Clothes,Socks & Stockings,IVCN2026091824563,415115369040,https://detail.1688.com/offer/959624307166.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,54601271404,4.3,中价品,1,Pantyhose
（12双装）竹纤维短袜，透气性极佳，双重防臭，两种尺码可选 #BO909,M909-B,19.8,https://cf.shopee.co.th/file/th-11134207-81ztm-mj8a88udl9fr11,http://shopee.co.th/product/727918815/54604329176,Men Clothes,Socks,IVCN2026091824565,340407156204,https://detail.1688.com/offer/929443712200.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,54604329176,19.8,高价品,1,
花卉蕾丝边中筒袜，柔软舒适，复古风格 NO.120,白色的,2.08,https://cf.shopee.co.th/file/th-11134207-81ztd-mognimnl7a4p89,http://shopee.co.th/product/82447326/55160850735,Women Clothes,Socks & Stockings,IVCN2026091824567,365947435144,https://detail.1688.com/offer/951351076227.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,低价品,20260918,55160850735,2.08,低价品,1,Socks
5双女士装饰圣诞主题印花高帮袜，颜色漂亮,5双不同款式的鞋子（共5双），尺码从35到42。,11.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mgcei60wpb0k06,http://shopee.com.br/product/800382367/55250255223,Women Clothes,Socks & Stockings,IVCN2026091824569,259067544162,https://detail.1688.com/offer/755174692967.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,55250255223,11.5,高价品,2,Socks
5双女士装饰圣诞主题印花高帮袜，颜色漂亮,3双不同款式的鞋子（共3双），尺码从35到42。,6.9,https://cf.shopee.com.br/file/br-11134207-81z1k-mgcei60wnwg477,http://shopee.com.br/product/800382367/55250255223,Women Clothes,Socks & Stockings,IVCN2026091824569,259067544161,https://detail.1688.com/offer/755174692967.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,55250255223,6.9,高价品,2,Socks
立即发货！Cici（货号：WT89）女士荷叶边袜，日式芭蕾舞风格，透气，非常适合夏季穿着。,6,2.3,https://cf.shopee.co.th/file/sg-11134201-81zu5-mmjtwjj6b3ep45,http://shopee.co.th/product/166606521/55608102190,Women Clothes,Socks & Stockings,IVCN2026091824571,267500374969,https://detail.1688.com/offer/962222250950.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,55608102190,2.3,中价品,1,Socks
适合严寒冬季的保暖袜，加厚绒面内衬，舒适透气，2至6双装。,6双,4.2,https://cf.shopee.com.br/file/br-11134207-820lq-mq6q46fljf2bc9,http://shopee.com.br/product/653349196/55713290444,Women Clothes,Socks & Stockings,IVCN2026091824573,411150530761,https://detail.1688.com/offer/820762377507.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=6f064eef02984cceadbecca31392945f&sessionid=331ce2c42f6c49e289e0f0c8393da945,高价品,20260918,55713290444,4.2,高价品,1,Socks
10双男女通用袜子。透气舒适，设计时尚。百搭且永不过时。泰国发货。,5双 - w32-5,3.16,https://cf.shopee.co.th/file/th-11134207-81ztm-mggk28syj7rh12,http://shopee.co.th/product/1605114117/56000536910,Men Clothes,Socks,IVCN2026091824575,320047729031,https://detail.1688.com/offer/774016469565.html?spm=a26352.b28411319/2508.0.0,低价品,20260918,56000536910,3.16,低价品,2,
10双男女通用袜子。透气舒适，设计时尚。百搭且永不过时。泰国发货。,10双 - w32-10,7,https://cf.shopee.co.th/file/th-11134207-81ztm-mggk28syj7rh12,http://shopee.co.th/product/1605114117/56000536910,Men Clothes,Socks,IVCN2026091824575,320047729032,https://detail.1688.com/offer/774016469565.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,56000536910,7,中价品,2,
中筒袜，饰以简约的心形图案，纯色底色搭配彩色条纹滚边。,白色带黑色条纹,2.7,https://cf.shopee.co.th/file/sg-11134201-8262f-mk3kb4b76e4k17,http://shopee.co.th/product/68693044/56355617129,Women Clothes,Socks & Stockings,IVCN2026091824577,335508248837,https://detail.1688.com/offer/746463779367.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,中价品,20260918,56355617129,2.7,中价品,2,Socks
中筒袜，饰以简约的心形图案，纯色底色搭配彩色条纹滚边。,白色底粉色条纹,2.7,https://cf.shopee.co.th/file/sg-11134201-8262d-mk3kb4gxwavbbe,http://shopee.co.th/product/68693044/56355617129,Women Clothes,Socks & Stockings,IVCN2026091824577,335508248838,https://detail.1688.com/offer/746463779367.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,56355617129,2.7,中价品,2,Socks
【组合6】SOCKSWORLD 男女高筒基础款袜子，柔软、厚实、透气、光滑、凉爽、不褪色 VSF4001,5件套白色中领10厘米,4.25,https://cf.shopee.vn/file/vn-11134207-820l4-mgnba4waeqku84,http://shopee.vn/product/1157744230/56400773752,Women Clothes,Socks & Stockings,IVCN2026091824579,355070787751,https://detail.1688.com/offer/1001187079876.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i22&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,56400773752,4.25,高价品,1,Socks
来自太空跳跃的“可爱又时尚”袜子,来自太空跳跃的“可爱又时尚”袜子,6,https://cf.shopee.vn/file/vn-11134207-81ztc-moy4n9sdvpj476,http://shopee.vn/product/1150790822/56811492126,Women Clothes,Socks & Stockings,IVCN2026091824581,375999023877,https://detail.1688.com/offer/878718189817.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=9b356837de854073afedef6e36f886e6&sessionid=27157e2529a34664b7af70e7e455af24,高价品,20260918,56811492126,6,高价品,1,Socks
BELAS 冬季羊毛袜，保暖柔软，男女皆宜，寒冷天气下可穿着的羊毛内衬袜。,黑色（尺码 36-42）,2.89,https://cf.shopee.co.th/file/th-11134207-81ztm-mi3ab6532juo41,http://shopee.co.th/product/1649185545/57002887303,Women Clothes,Socks & Stockings,IVCN2026091824583,390278686407,https://detail.1688.com/offer/742118404222.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,57002887303,2.89,中价品,1,Socks
6双圣诞派对装饰长袜，印有圣诞老人图案,6双（含6双），尺码35至42,8.1,https://cf.shopee.com.br/file/br-11134207-81z1k-mg9y51rv5hqf0d,http://shopee.com.br/product/438070685/57100171098,Women Clothes,Socks & Stockings,IVCN2026091824585,365016356623,https://detail.1688.com/offer/868603210748.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=bab523cf170547b09c36da7e7ef994b1&sessionid=14c1c7fcc174017e3da7f02069ca39fd,高价品,20260918,57100171098,8.1,高价品,2,Socks
6双圣诞派对装饰长袜，印有圣诞老人图案,3双不同款式的鞋子（共3双），尺码从35到42。,4.05,https://cf.shopee.com.br/file/br-11134207-81z1k-mg9y51rv435zb9,http://shopee.com.br/product/438070685/57100171098,Women Clothes,Socks & Stockings,IVCN2026091824585,365016356622,https://detail.1688.com/offer/868603210748.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=bab523cf170547b09c36da7e7ef994b1&sessionid=14c1c7fcc174017e3da7f02069ca39fd,高价品,20260918,57100171098,4.05,高价品,2,Socks
中等压力压力袜，适用于静脉曲张、腿部疲劳、肿胀和疼痛，七分袜长，无拉链，压力20-30 mmHg，男女通用，黑色,中等压力压力袜，适用于静脉曲张、腿部疲劳、肿胀和疼痛，七分袜长，无拉链，压力20-30 mmHg，男女通用，黑色,1.68,https://cf.shopee.com.br/file/br-11134207-820m1-mpxzbtumvfur88,http://shopee.com.br/product/1170146790/57162896845,Women Clothes,Socks & Stockings,IVCN2026091824587,341118043794,https://detail.1688.com/offer/964673974621.html?sourceId=V1-75e5ec804814e923e463d5ae75ca6438-S04&spm=a26352.b28411319/2508.0.0,高价品,20260918,57162896845,1.68,高价品,1,Socks
新品上市！轻柔蕾丝网眼夏季镂空透气五趾袜，甜美风格，女士之选。,粉色，均码。,3.9,https://cf.shopee.co.th/file/sg-11134201-822xx-mo8dnf6wk5c3dc,http://shopee.co.th/product/1219901332/57310498754,Women Clothes,Socks & Stockings,IVCN2026091824589,267617536559,https://detail.1688.com/offer/1051634606563.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,57310498754,3.9,中价品,1,Socks
VITASHIELD Au-lo-raaa Sock Kodenshi 裸袖短袜 100% Original (黑色/米色),女性弯腰 L,2.1,https://cf.shopee.com.my/file/my-11134207-820lh-moijolhzun7l15,http://shopee.com.my/product/935916824/57311866806,Women Clothes,Socks & Stockings,IVCN2026091824591,426030216302,https://detail.1688.com/offer/812312740454.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=19815a1e4dd04e81b7fcb7efa26ca248&sessionid=9dc2e323f1a34fa59330b6e337906061&sourceId=V1-75e5ec804814e923e463d5ae75ca6438-S04,高价品,20260918,57311866806,2.1,高价品,1,Socks
足球袜套装 - 买一送四！儿童和成人均有售。包含短袜+防滑袜+护腿板。,黑色 + 专业白色成人,6.77,https://cf.shopee.co.th/file/th-11134207-81ztp-mpormqvmcw7522,http://shopee.co.th/product/1379605504/57510293599,Men Clothes,Socks,IVCN2026091824593,435904824044,"https://detail.1688.com/offer/695152829464.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=1136b2eeac494448a8d6982f6b997573&sessionid=639f536ba03641089abd9535348cd615
https://detail.1688.com/offer/1005008862977.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=d52f610574924ac5b5fdeda851f0505f&sessionid=7b247275682db82d9191fe9616a6b792
https://detail.1688.com/offer/968741827273.html?spm=a26352.b28411319/2508.0.0
https://detail.1688.com/offer/695193829114.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=d45efc069a2042f4b284686d0065a727&sessionid=befa520e3b7e4c6584bab079a47aa587",中价品,20260918,57510293599,6.77,中价品,2,
足球袜套装 - 买一送四！儿童和成人均有售。包含短袜+防滑袜+护腿板。,黑白，适合 6-12 岁儿童。,6.77,https://cf.shopee.co.th/file/th-11134207-81ztn-mpormpmrjh1ced,http://shopee.co.th/product/1379605504/57510293599,Men Clothes,Socks,IVCN2026091824593,435904824052,"https://detail.1688.com/offer/695152829464.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=1136b2eeac494448a8d6982f6b997573&sessionid=639f536ba03641089abd9535348cd615
https://detail.1688.com/offer/1005008862977.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=d52f610574924ac5b5fdeda851f0505f&sessionid=7b247275682db82d9191fe9616a6b792
https://detail.1688.com/offer/968741827273.html?spm=a26352.b28411319/2508.0.0
https://detail.1688.com/offer/695193829114.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=d45efc069a2042f4b284686d0065a727&sessionid=befa520e3b7e4c6584bab079a47aa587",中价品,20260918,57510293599,6.77,中价品,2,
Hipposock V.1 跑步、越野和徒步旅行袜可防止水泡，提供贴合的穿着体验，适合从趣味跑到超声波检查等各种距离。,奶油,2.6,https://cf.shopee.co.th/file/th-11134207-81zto-ml5ubn3a7wubfb,http://shopee.co.th/product/9442938/57706467981,Men Clothes,Socks,IVCN2026091824595,345582063875,https://detail.1688.com/offer/651188241986.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,57706467981,2.6,高价品,4,
Hipposock V.1 跑步、越野和徒步旅行袜可防止水泡，提供贴合的穿着体验，适合从趣味跑到超声波检查等各种距离。,糖,8.46,https://cf.shopee.co.th/file/th-11134207-81zto-ml5ublxk5ywzd3,http://shopee.co.th/product/9442938/57706467981,Men Clothes,Socks,IVCN2026091824595,345582063874,https://detail.1688.com/offer/839231957732.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,57706467981,8.46,高价品,4,
